编号,店名,address,维度,经度,分区,分类,电话,类别
982063,中国建设银行(富阳苋浦路支行),高桥东路31号,30.0976562,119.9369434,杭州市;富阳区,银行金融;银行,0571-63320564,3997
982072,炫彩人生,苋浦路,30.05292554,119.9477525,杭州市;富阳区,休闲娱乐;洗浴推拿足疗, ,3997
982081,雨儿工作室,苋浦西路与苋浦路交叉口南50米,30.05302637,119.9473631,杭州市;富阳区,生活服务;其它生活服务, ,3997
982090,利郎(苋浦西路),孙权路209号大润发商贸城1层,30.05486972,119.9351289,杭州市;富阳区,购物;服饰鞋包,13968188366,3997
982099,文兴图文(苋浦西路),苋浦西路19,30.05351032,119.9454859,杭州市;富阳区,生活服务;美容美发,0571-61706981,3997
982108,香贝儿蛋糕店(苋浦西路),苋浦西路32号,30.05383025,119.9455159,杭州市;富阳区,美食;面包甜点,0571-61710675,3997
982117,天羽广告(苋浦西路),苋浦西路40-15,30.05390452,119.9434189,杭州市;富阳区,生活服务;其它生活服务,15088667665,3997
982126,忆口香龙虾(苋浦西路店),苋浦西路420号(华帝港向前100米),30.05383608,119.9311227,杭州市;富阳区,美食;中餐厅,0571-63277617,3997
982135,五谷园(苋浦西路),苋浦西路168,30.05375702,119.9367173,杭州市;富阳区,美食;中餐厅,0571-23296677,3997
982144,JR造型,苋浦西路,30.0538361,119.94262,杭州市;富阳区,生活服务;美容美发, ,3997
982153,宠爱今生鞋店,苋浦西路59号-9号,30.05357203,119.9395041,杭州市;富阳区,购物;服饰鞋包, ,3997
982162,俭朴赛饭店,苋浦西路430号,30.05394637,119.9309329,杭州市;富阳区,美食;其它美食, ,3997
982261,快捷快递(香槟路),富春街道姚家畈3号,30.05449645,119.9126397,杭州市;富阳区,生活服务;邮局速递,0571-63336612,3997
982270,新居布艺(香槟路),香槟路23号,30.05033677,119.91222,杭州市;富阳区,购物;家具家居建材,0571-23213188,3997
982279,OIKOS意大利原装进口涂料,香槟路58号,30.05112647,119.91266,杭州市;富阳区,购物;家具家居建材,0571-63372588,3997
982288,极美惠全屋定制,香槟路70号附近,30.05181648,119.91264,杭州市;富阳区,购物;家具家居建材, ,3997
982990,天子造型(象牙浦路),象牙浦路56,30.04823846,119.946395,杭州市;富阳区,生活服务;美容美发, ,3997
982999,陈家小厨(象牙浦路),象牙浦路55,30.04765943,119.9459357,杭州市;富阳区,美食;中餐厅,13968143447,3997
983008,金沙养生,富春街道象牙浦路123号,30.04551426,119.9435793,杭州市;富阳区,生活服务;美容美发, ,3997
983017,颖琦土菜馆,象牙浦路48号附近,30.04803886,119.9462053,杭州市;富阳区,美食;中餐厅, ,3997
985267,新建路2号楼,富春江商业城北50米,30.05453658,119.9517857,杭州市;富阳区,建筑房产;房产小区附属, ,3997
985276,雷士照明(新建路),新建路5附近,30.0062596,120.003917,杭州市;富阳区,购物;家具家居建材,13777561611,2124
985285,上海九牧卫浴(新建路),新建路与邮电路交叉口东南50米,30.00616801,120.0044457,杭州市;富阳区,购物;家具家居建材, ,2124
985348,傅叔农庄,新莲线,29.9038143,119.710119,杭州市;富阳区,休闲娱乐;其它娱乐休闲, ,2368
985771,杭州百芝医药(新桥路),微笑超市(新桥店)南,30.08820327,119.9327485,杭州市;富阳区,医疗保健;药房药店, ,3997
985780,东尚造型(新桥路),新桥路61号附近,30.0881273,119.9300908,杭州市;富阳区,生活服务;美容美发, ,3997
986059,润美广告(新兴东路),新兴东路32号,29.96735203,119.734148,杭州市;富阳区,生活服务;其它生活服务,15397196322,2368
986599,飞马路与新中线交叉口, ,30.01440334,119.9574885,杭州市;富阳区,基础设施;路口, ,2124
986608,杭州纽卓流体控制设备有限公司,春江大王椰木业(新中线北),30.0166041,119.9649729,杭州市;富阳区,公司企业;公司企业, ,2124
986698,俊瑶花卉(兴达路),后周村蒋家桥路16号一楼,30.0653298,119.9406517,杭州市;富阳区,购物;花鸟鱼虫,13968190017,3997
986707,美味多汉堡(兴达路),兴达路7-3,30.0595787,119.9412514,杭州市;富阳区,美食;小吃快餐,0571-63336163,3997
986716,芳芳小超市(兴达路),兴达路2-3号,30.05885796,119.9416409,杭州市;富阳区,购物;便利店,0571-56905361,3997
986734,东红车行,富春街道兴达路51号,30.06430001,119.9405419,杭州市;富阳区,购物;体育户外,15267149641,3997
986761,小妹服饰(幸福路),幸福路1幢,30.05230437,119.9569464,杭州市;富阳区,购物;服饰鞋包, ,3997
986788,琪琪,幸福路与龙浦街交叉口西50米,30.05381548,119.9564872,杭州市;富阳区,购物;服饰鞋包, ,3997
987373,富阳一石门业有限公司,兴源路20号,29.99783764,120.011319,杭州市;富阳区,公司企业;公司企业,18968191117,2124
987490,金苹果美容美发(胥高线),万市路万市镇万市村村民委员会附近,30.09752054,119.566923,杭州市;富阳区,生活服务;美容美发, ,2368
987499,富阳华泉化工有限公司,胥高线,30.11644563,119.5563289,杭州市;富阳区,公司企业;公司企业, ,2368
987517,潇洒一身,胥高线与西门路交叉口东50米,30.09702293,119.569067,杭州市;富阳区,购物;服饰鞋包, ,2368
987607,茂盛达钢带制品有限公司,徐樟线,29.92191474,120.0607379,杭州市;富阳区,公司企业;公司企业, ,2124
987796,学士路与振东路交叉口, ,30.00546899,120.0008151,杭州市;富阳区,基础设施;路口, ,2124
989596,科源网吧(邑祖庙弄),北门路10号2层,30.05301604,119.9520254,杭州市;富阳区,休闲娱乐;网吧,0571-63371798,3997
989605,百闻制水机经营部,邑祖庙弄16幢1层,30.05298807,119.9511369,杭州市;富阳区,购物;其它购物,0571-56903471; 13456991860,3997
989803,杭州富阳金土地种业有限公司,迎宾北路210号,30.08324718,119.9364751,杭州市;富阳区,公司企业;公司企业, ,3997
989812,景平汽车服务有限公司,迎宾北路307号,30.08986631,119.9369341,杭州市;富阳区,汽车;汽车销售, ,3997
989821,华邦彩印,迎宾北路249号,30.08400104,119.9341675,杭州市;富阳区,公司企业;公司企业, ,3997
989830,富阳金科塑业有限公司,迎宾北路91号,30.07250727,119.9419394,杭州市;富阳区,公司企业;公司企业, ,3997
989839,双益塑业,迎宾北路2-4,30.06247506,119.9479414,杭州市;富阳区,购物;家具家居建材, ,3997
989848,居安消防器材,迎宾北路206-1号,30.08181671,119.936755,杭州市;富阳区,购物;其它购物,18758150859,3997
989893,好味面馆(迎宾路),恩波大道387,30.06085655,119.9472526,杭州市;富阳区,美食;小吃快餐,13868179621,3997
989938,九阳,迎宾路2号-6,30.05297993,119.9503083,杭州市;富阳区,购物;数码家电,0571-63495330,3997
990001,停车场(迎春路),富春迎春路与迎春南路交叉口,30.04687899,119.9411525,杭州市;富阳区,汽车;停车场, ,3997
990424,江南花卉(永济路),春江中国石化富阳春江加油站(大桥南路东),30.03182343,119.9724448,杭州市;富阳区,购物;花鸟鱼虫,0571-23235518,2124
990469,杭州富亨纸业(涌金路),文丰纸业有限公司西(涌金路北),30.00667765,119.9557524,杭州市;富阳区,公司企业;公司企业,0571-63589288,2124
990793,长里线与永湘线交叉口, ,30.02658869,119.712647,杭州市;富阳区,基础设施;路口, ,2368
990847,小马便利店(永兴路),金桥北路161-45,30.05936104,119.9276249,杭州市;富阳区,购物;便利店,0571-63113307,3997
990865,发季造型设计,永兴路113,30.05927449,119.9249665,杭州市;富阳区,生活服务;美容美发, ,3997
990874,冬辉烧烤,富春街道永兴路66号,30.05335801,119.9298238,杭州市;富阳区,美食;烧烤,15967136609,3997
991225,杭州富阳思雅日用工艺品有限公司,育才路1号附近,30.09595234,120.1281619,杭州市;富阳区,公司企业;公司企业, ,2124
991234,富通重大,育才西路1121号,30.05950172,119.897332,杭州市;富阳区,公司企业;公司企业, ,3997
991243,浙江博凯仪表有限公司-北门,育才西路1137,30.05949159,119.8947195,杭州市;富阳区,基础设施;门/出入口, ,3997
991882,杭州英帕尔标识工程有限公司,裕阳路1号,29.99659226,119.8965564,杭州市;富阳区,公司企业;公司企业, ,3997
992269,恩波大道与园沙路交叉口, ,30.05815366,119.9486007,杭州市;富阳区,基础设施;路口, ,3997
992359,袁杨线, ,29.9314678,119.7256904,杭州市;富阳区,基础设施;道路名, ,2368
992899,莫家米粉,富春街道站南弄8号,30.06025747,119.9468234,杭州市;富阳区,美食;小吃快餐,18777854909,3997
993268,御锦记卤味王,长排线附近,29.98247702,119.6606252,杭州市;富阳区,美食;小吃快餐, ,2368
993322,佳丽奇电动车(长沙路),长沙路1附近,30.05299885,120.0040328,杭州市;富阳区,购物;自行车专卖, ,2124
993610,路婷超市,震龙路,30.01003985,119.997224,杭州市;富阳区,购物;其它购物, ,2124
993889,福建沙县小吃(振兴路),富春街道振兴路15号阳光公寓,30.0613844,119.9434482,杭州市;富阳区,美食;小吃快餐,0571-23228769,3997
993907,远飞广告(振兴路),振兴路169号,30.06025442,119.9381651,杭州市;富阳区,生活服务;其它生活服务, ,3997
993952,连恒科技,振兴路145号附近,30.05998411,119.9383349,杭州市;富阳区,购物;数码家电, ,3997
993970,富阳市废旧金属回收公司-东南门,振兴路213号附近,30.06087622,119.9371462,杭州市;富阳区,基础设施;门/出入口, ,3997
994717,陶门开门机有限公司,中六线东50米,29.91352984,119.936489,杭州市;富阳区,公司企业;公司企业, ,2124
994735,停车场(中桥路),中桥路7号附近,30.07531717,120.0181759,杭州市;富阳区,汽车;停车场, ,2124
995239,东大化工有限公司-东南门,同登路与竹简路交叉口西50米,30.01064475,119.9789907,杭州市;富阳区,基础设施;门/出入口, ,2124
995995,18号路, ,29.91582431,119.8755536,杭州市;富阳区,基础设施;道路名, ,2124
996670,玉长城商业广场停车场,玉长城商业广场,30.06414671,119.9368463,杭州市;富阳区,汽车;停车场, ,3997
996787,绿城?富春和园地下车库,绿城?富春和园(公望街南150米),30.06618476,119.9247061,杭州市;富阳区,汽车;停车场, ,3997
996796,香溢花园北区地下停车场,富春香溢花园(北区),30.05361834,119.9217185,杭州市;富阳区,汽车;停车场, ,3997
996805,飞虹?丁香花园停车场-出入口,金桥北路247号附近,30.05812532,119.931602,杭州市;富阳区,基础设施;门/出入口, ,3997
997039,城西村委大楼-停车场,富春尚客优快捷酒店(富阳体育场店)南,30.04500745,119.9365082,杭州市;富阳区,汽车;停车场, ,3997
997066,富阳世豪假日酒店-停车场,迎宾北路58号东海石油大厦,30.06705038,119.9454049,杭州市;富阳区,汽车;停车场, ,3997
997372,富阳区妇幼保健院-停车场,钢圈厂路31-33号B1-4层金仕堡健身会所(钢圈厂路),30.04914565,119.9240878,杭州市;富阳区,汽车;停车场, ,3997
997786,郦城-停车场,富春郦城(文采路南),30.06554408,119.9323707,杭州市;富阳区,汽车;停车场, ,3997
998767,东吴商城-西门,桂花西路与菜市街交叉口南100米,30.05036222,119.9394144,杭州市;富阳区,基础设施;门/出入口, ,3997
998839,富阳国宏市政园林工程有限公司(中许线),东望路与中桥路交叉口西150米,30.06346846,120.0177579,杭州市;富阳区,公司企业;公司企业, ,2124
998866,停车场,方葛线与411县道交叉口东150米,30.01595017,120.0322104,杭州市;富阳区,汽车;停车场, ,2124
999127,富阳富农生物科技有限公司-东南门,高新路28号,30.1004679,119.9295802,杭州市;富阳区,基础设施;门/出入口, ,3997
999370,正大广告(桂花路),达夫路93,30.05096094,119.9542216,杭州市;富阳区,生活服务;其它生活服务,0571-63323352,3997
999388,福运蟹黄汤包馆(体育馆路店),富春迎春路与迎春南路交叉口,30.04669859,119.9413623,杭州市;富阳区,美食;小吃快餐,18268220888,3997
999604,富阳市汽车客运南站,大桥南路与春永线路口北,30.02123795,119.9778626,杭州市;富阳区,基础设施;长途汽车站, ,2124
999694,宝山路2号楼,富伊特机械有限公司(八倦桥东南),30.04551177,119.8988444,杭州市;富阳区,建筑房产;住宅小区, ,3997
999784,金富春科技工业园-东南门,灵桥镇灵富路100,30.02961679,120.0220309,杭州市;富阳区,基础设施;门/出入口, ,2124
999793,富春江南北区-东北门,大桥南路89号附近,30.03091653,119.9713474,杭州市;富阳区,基础设施;门/出入口, ,2124
1000027,杭州福达仪表有限公司-南门,三桥路200,30.06947038,119.9047462,杭州市;富阳区,基础设施;门/出入口, ,3997
1000378,中国建设银行ATM(胥口桥),海正公寓北(302省道南),29.98585108,119.6689323,杭州市;富阳区,银行金融;自动提款机, ,2368
1000432,易莱克电商体验中心(澳海香樟苑店),富春街道春江大桥南路188号澳海香樟苑,30.02847918,119.9739515,杭州市;富阳区,购物;便利店, ,2124
1000801,杭州信达投资咨询估价监理有限公司富阳分公司,体育场路235号一建大楼10层,30.04630253,119.9265867,杭州市;富阳区,公司企业;公司企业,0571-63338258,3997
1000945,富源贸易,秦望路78,30.04373962,119.9352397,杭州市;富阳区,公司企业;公司企业, ,3997
1001080,富阳富春旅行社,金城路25号附近,29.96939136,119.7357483,杭州市;富阳区,旅游服务;旅行社, ,2368
1001242,中国国际旅行社(富阳营业部),站南弄8号附近,30.06089981,119.945705,杭州市;富阳区,旅游服务;旅行社, ,3997
1001368,浙江百事通旅行社有限公司(富阳新登登城北路营业部),富阳新登中学北50米(登城北路西),29.97395268,119.7324871,杭州市;富阳区,旅游服务;旅行社,0571-63252684,2368
1001629,杭州金通爆破工程有限公司,富春浙江广播电视大学富阳学院文教路校区,30.04891449,119.9321922,杭州市;富阳区,公司企业;公司企业, ,3997
1001674,邮政报刊亭,文教北路94号附近,30.05381001,119.9349592,杭州市;富阳区,生活服务;报刊亭, ,3997
1001719,富阳青云纸箱厂,恩波大道989,30.08370861,119.935636,杭州市;富阳区,公司企业;公司企业,0571-63371936,3997
1001728,富阳阿继汽修,金宝机床有限公司(大盘山路南),30.04564049,119.9197298,杭州市;富阳区,汽车;汽车养护,13282161666,3997
1001782,富阳市忠平纸制品有限公司-东南门,丰收路18,30.08032968,119.9406404,杭州市;富阳区,基础设施;门/出入口, ,3997
1001800,玛钢厂,412县道东50米,30.03818337,120.0437082,杭州市;富阳区,公司企业;公司企业,0571-63551297,2124
1002025,杭州新登塑料粉碎机机厂,金城北路与金城路交叉口东北100米,29.99047041,119.7376672,杭州市;富阳区,公司企业;公司企业, ,2368
1002034,杭州瑞卡仪表有限公司,民联村8号路1号杭州华兴实业公司,30.08561723,120.0644515,杭州市;富阳区,公司企业;公司企业, ,2124
1002475,山南水北运动农场,新沙岛玫瑰园(新新线南50米),30.04099352,119.9893519,杭州市;富阳区,公司企业;公司企业, ,2124
1002565,创意服装厂,富阳压滤机厂(金城路东),29.98122075,119.7369477,杭州市;富阳区,公司企业;公司企业,0571-63251770,2368
