编号,店名,address,维度,经度,分区,分类,电话
832528,杭州上达光电科技有限公司,滨安路1180号2幢5层506室,30.18835221,120.1760086,杭州市;滨江区,公司企业;公司企业, 
832537,db汽车工厂,滨安路1190号天巢科创园,30.18804245,120.1707631,杭州市;滨江区,公司企业;公司企业, 
832546,五厘米婚礼,滨安路1190号天巢科创园A区夹层211室,30.18783392,120.1715455,杭州市;滨江区,生活服务;婚庆服务,0571-88155465
833734,杭州金达曲轴有限公司,东冠三路27号,30.16542128,120.15901,杭州市;滨江区,公司企业;公司企业, 
833743,飞迅有限公司,东冠路611号,30.16204788,120.1515985,杭州市;滨江区,公司企业;公司企业, 
833788,造价咨询有限公司,东信大道688号,30.17823865,120.1406465,杭州市;滨江区,公司企业;公司企业, 
835975,盛元慧谷-东门,火炬大道725,30.19325201,120.1599905,杭州市;滨江区,基础设施;门/出入口, 
836290,餐饮设备有限公司,建业路151号,30.18285524,120.1775235,杭州市;滨江区,公司企业;公司企业, 
836299,华业大厦停车场-出入口,建业路511号附近,30.19094179,120.1758379,杭州市;滨江区,基础设施;门/出入口, 
836308,滨江创新园-东北二门,建业路511号,30.1903333,120.1766403,杭州市;滨江区,基础设施;门/出入口, 
836353,伍道设计,江汉路1785号,30.20985729,120.1969253,杭州市;滨江区,公司企业;公司企业, 
836362,井盒炒饭,江汉路32号,30.19929849,120.2120319,杭州市;滨江区,美食;小吃快餐,18868567208
836371,浙江荣源投资管理有限公司,江虹路1750号一幢3501,30.21069203,120.1936366,杭州市;滨江区,银行金融;其它银行金融, 
836380,涮久久火锅外卖,江陵路1537号,30.20656842,120.2122919,杭州市;滨江区,美食;火锅, 
836389,杭州易保科技有限公司,江陵路1760号,30.21100931,120.2132836,杭州市;滨江区,公司企业;公司企业, 
836398,杭州滨鸿光电科技有限公司,江陵路567号,30.1884199,120.2128245,杭州市;滨江区,公司企业;公司企业, 
836407,杭州市大学生创业园-西门,江陵路88号,30.18145108,120.2136167,杭州市;滨江区,基础设施;门/出入口, 
836416,杭州远煊科技有限公司,江陵路88号,30.18164217,120.2146087,杭州市;滨江区,公司企业;公司企业, 
836425,杭州昱德科技有限公司,江陵路88号大学生创业园南侧,30.18166183,120.2142981,杭州市;滨江区,公司企业;公司企业,4000369571
836434,杭州未滨健康管理有限公司,江陵路88号万轮科技园3号楼204号,30.1818414,120.2139173,杭州市;滨江区,公司企业;公司企业, 
836443,浙江专线宝网阔物联科技有限公司,江陵路88号万轮科技园7号楼506室,30.18115367,120.2160015,杭州市;滨江区,公司企业;公司企业,0571-87670000
836452,杭州市滨江区人民政府-东南门,江南大道100号,30.21102296,120.2080021,杭州市;滨江区,基础设施;门/出入口, 
836461,天元科技,浦沿街道江南大道3778号,30.18767721,120.1572629,杭州市;滨江区,公司企业;公司企业, 
836470,龙喜物业,江南大道3788号附近,30.18668831,120.1578347,杭州市;滨江区,公司企业;公司企业, 
836479,浙江激光机有限公司,江南大道480号,30.20628295,120.2005448,杭州市;滨江区,公司企业;公司企业, 
837001,浙江东道新能源汽车科技有限公司,聚工路1号路达车业办公楼3层,30.17931557,120.2088967,杭州市;滨江区,公司企业;公司企业, 
837010,杭州茂源车业公司-东门,聚园路12号,30.18247794,120.2109309,杭州市;滨江区,基础设施;门/出入口, 
837613,杭州麻豆荚科技有限公司,六和路368号,30.18597766,120.1336677,杭州市;滨江区,公司企业;公司企业, 
837622,贝壳社,六和路368号海创基地北楼一楼,30.18968986,120.1352715,杭州市;滨江区,公司企业;公司企业, 
837631,浙江全世科技有限公司,六和路368号一幢北三楼B3098室,30.18946012,120.1354419,杭州市;滨江区,公司企业;公司企业, 
837640,杭州策士科技有限公司,六和路368号海创基地南楼E3001,30.18725017,120.135412,杭州市;滨江区,公司企业;公司企业, 
837649,杭州格蓝丰纳米科技有限公司,六和路368号海创基地北楼B3029室,30.18892887,120.1345798,杭州市;滨江区,公司企业;公司企业, 
838279,恒利汽修,南环路1672号2栋,30.17951974,120.1975995,杭州市;滨江区,汽车;汽车维修, 
838288,杭州美动健康管理有限公司,南环路3760号13楼,30.18180622,120.1510653,杭州市;滨江区,公司企业;公司企业, 
838297,中恒世纪科技园2号楼C座,南环路4028号中恒世纪科技园,30.18242,120.1475352,杭州市;滨江区,建筑房产;产业园区, 
838306,浙江菲达脱硫工程有限公司,南环路4028号中恒世纪科技园1号楼8层,30.18165996,120.1474952,杭州市;滨江区,公司企业;公司企业, 
838315,杭州索引时装有限公司,南环路4028号中恒世纪科技园2号楼C座301/401,30.18242,120.1475352,杭州市;滨江区,公司企业;公司企业, 
838324,浙江赛林硅业有限公司,南环路4028号中恒世纪科技园1号楼,30.18170057,120.1478462,杭州市;滨江区,公司企业;公司企业,0571-28885237
838333,杭州佑弓贸易有限公司,南环路4028号中恒世纪科技园11号楼201/202,30.18349144,120.1483875,杭州市;滨江区,公司企业;公司企业, 
838342,德国旭格国际集团(博智楼北),南环路4280-1号附近,30.1837887,120.1468131,杭州市;滨江区,公司企业;公司企业, 
838351,杭州新欣机械有限公司,山二社区向南路1号,30.16492411,120.1765522,杭州市;滨江区,公司企业;公司企业, 
838828,杭州坚塔混凝土有限公司,浦沿街道浦沿路88号,30.15986531,120.1501144,杭州市;滨江区,公司企业;公司企业, 
839296,美图新零售总部,三号路与四号路交叉口南100米,30.16221322,120.1994958,杭州市;滨江区,购物;其它购物,18367103963
840367,浙江农资大厦-西门,泰安路199号,30.21130843,120.2045942,杭州市;滨江区,基础设施;门/出入口, 
842734,初叶恋茶(杨家墩店),浦沿街道杨家墩塘外张家24号,30.17258405,120.149642,杭州市;滨江区,美食;冷饮店,13750842130
842743,yoho有货,杨家墩褚家潭108号,30.17014854,120.1521194,杭州市;滨江区,购物;其它购物, 
843121,白墙画室小店,浦沿街道东冠至仁街(原园区中路)18号,30.16387323,120.1600331,杭州市;滨江区,购物;其它购物, 
843130,杭州江滨内燃机配件有限公司-东南门,园区中路30号,30.16318065,120.158629,杭州市;滨江区,基础设施;门/出入口, 
843139,杭州津美思辰动漫有限公司,园区中路6号,30.16511913,120.1632125,杭州市;滨江区,公司企业;公司企业,0571-88997201
843265,杭州猫叔网络科技有限公司,长河路100号,30.18030194,120.1927066,杭州市;滨江区,公司企业;公司企业, 
843274,华城?和瑞科技广场-南门,长河路475号,30.18646803,120.1905001,杭州市;滨江区,基础设施;门/出入口, 
843283,杭州君良科技有限公司,长河路475号,30.18649803,120.1905001,杭州市;滨江区,公司企业;公司企业, 
843292,杭州维恩电光医疗科技有限公司,长河路475号,30.18649803,120.1905001,杭州市;滨江区,公司企业;公司企业, 
843301,朗威品牌策划,长河街道475号1幢601室,30.18016995,120.1856371,杭州市;滨江区,公司企业;公司企业, 
843310,魔库科技,长河路475号和瑞科技园T3西8楼,30.18700722,120.1900288,杭州市;滨江区,公司企业;公司企业, 
843319,波尔谛奇,长河街道长河路475号和瑞科技园T2幢601室,30.18667546,120.188986,杭州市;滨江区,购物;其它购物, 
843328,百万商店,长江中路41-1号附近,30.17620433,120.1880743,杭州市;滨江区,购物;其它购物, 
843337,停车场,长江中路52号附近,30.17536423,120.1940005,杭州市;滨江区,汽车;停车场, 
843724,白金海岸南区-北门,香溢路58,30.2047659,120.1839704,杭州市;滨江区,基础设施;门/出入口, 
843823,嘉凯城云上,滨文路,30.17388803,120.1788582,杭州市;滨江区,建筑房产;其它房产小区, 
843832,冠二东片188号楼,浦沿街道滨文路忆田园东南,30.17401633,120.1672137,杭州市;滨江区,建筑房产;住宅小区, 
843841,冠二东片127号楼,冠二东片127号楼(滨文路南),30.17531568,120.1668926,杭州市;滨江区,建筑房产;住宅小区, 
843850,冠二东片187号楼,冠二东片187号楼(滨文路南),30.17417582,120.1669429,杭州市;滨江区,建筑房产;房产小区附属, 
843859,滨兴小区东区-4幢,江虹路,30.19589939,120.1978288,杭州市;滨江区,建筑房产;住宅小区, 
843940,春波小区-东南门,春波路646,30.19283675,120.2103087,杭州市;滨江区,基础设施;门/出入口, 
844219,杭州恩斯克万达职工寝室-东门,聚工路3号,30.17985587,120.2091472,杭州市;滨江区,基础设施;门/出入口, 
844570,国信嘉园-北门,滨盛路4056号,30.19189355,120.155367,杭州市;滨江区,基础设施;门/出入口, 
844633,河畔花园-西南二门,古塘路31号,30.19384615,120.2190564,杭州市;滨江区,基础设施;门/出入口, 
845614,湘云雅苑-南门,西兴街道协同滨兴路湘云雅苑南门,30.19764159,120.2258278,杭州市;滨江区,基础设施;门/出入口, 
845641,钱塘福苑-东南门,滨浦路附近,30.15167369,120.1431957,杭州市;滨江区,基础设施;门/出入口, 
845929,钱江彩虹城29幢,钱江彩虹城29幢,30.19376336,120.1497405,杭州市;滨江区,建筑房产;住宅小区, 
846388,冠二东片331号楼,浦沿街道火炬大道忆田园东南,30.17251484,120.1663914,杭州市;滨江区,建筑房产;房产小区附属, 
846406,同人春江时代-西二门,金河弄与长河路交叉口东北50米,30.20614936,120.185976,杭州市;滨江区,基础设施;门/出入口, 
846595,长江西苑(东北2门),长江西苑48,30.1827304,120.1803418,杭州市;滨江区,基础设施;门/出入口, 
847369,燕语林森公寓-东南门,西兴美拉思时尚精品酒店(滨安路北),30.18895739,120.2201588,杭州市;滨江区,基础设施;门/出入口, 
847891,蓝庭公寓(星光大道店),江晖路1930号东和时代大厦416室(滨盛路与江晖路交叉口),30.21219405,120.2015167,杭州市;滨江区,酒店宾馆;公寓式酒店,0571-86927822
847999,杭州华臻包装有限公司,江陵路1916号兴祺大厦3幢1501-7,30.21527607,120.2106977,杭州市;滨江区,公司企业;公司企业, 
848719,惠商街与聚鸿巷交叉口, ,30.18860119,120.1594393,杭州市;滨江区,基础设施;路口, 
848728,惠商街与信志巷交叉口, ,30.18821804,120.1577243,杭州市;滨江区,基础设施;路口, 
848827,滨江创新园-停车场,建业路511,30.19150271,120.1763494,杭州市;滨江区,汽车;停车场, 
848836,杭州集效科技有限公司,大华?江虹国际创新园(西兴路西),30.2122877,120.2218199,杭州市;滨江区,公司企业;公司企业, 
848926,世赢科技,聚工路11号创伟科技园A幢3楼,30.18254518,120.208686,杭州市;滨江区,公司企业;公司企业, 
849007,国家级科技企业孵化器,大学生创业园(江陵路东),30.18182121,120.2137469,杭州市;滨江区,公司企业;公司企业, 
849034,ATELIER,德信软件园(长河路西50米),30.19081798,120.19058,杭州市;滨江区,购物;其它购物, 
849106,浙江智道电子商务有限公司,滨安路688号天和高科技产业园1701号,30.18982359,120.2004459,杭州市;滨江区,公司企业;公司企业, 
849169,杭州臣工环保科技有限公司,东信大道东方通信科技园内,30.17999854,120.1406163,杭州市;滨江区,公司企业;公司企业,0571-56234676
849178,杭州高新滨江金盛科技园-停车场,东冠路452号附近,30.16193009,120.1528321,杭州市;滨江区,汽车;停车场, 
849214,杭州国贝科技有限公司,长河路590号东忠科技园2号楼8,30.19110178,120.1928862,杭州市;滨江区,公司企业;公司企业, 
849502,杭州晶地半导体有限公司,高新软件园7号楼,30.1834892,120.1527701,杭州市;滨江区,公司企业;公司企业, 
849799,杭州戊寅电子商务有限公司,南环路与江虹路交叉口网投创意园,30.1793997,120.1975695,杭州市;滨江区,公司企业;公司企业,15267158394
849889,杭州活水工业园5,滨文路95号,30.17265141,120.2054995,杭州市;滨江区,建筑房产;产业园区, 
850411,希朗信息科技,滨安路688号天和高科技产业园5幢1211,30.19059212,120.1994734,杭州市;滨江区,公司企业;公司企业, 
850645,浙江弓弧网络科技有限公司,江二路400号和瑞科技园T3幢305室,30.18685722,120.1900288,杭州市;滨江区,公司企业;公司企业, 
850753,浩传企业杭州分公司,南环路3490号华杭科技园,30.18069608,120.1564912,杭州市;滨江区,公司企业;公司企业, 
850780,杭州邦语服饰设计有限公司,火炬大道66号华纳科技园2号楼2200,30.1812004,120.1642041,杭州市;滨江区,公司企业;公司企业, 
850825,丛年装饰,滨安路650号IX-WORK大厦C座605室,30.19075735,120.2030823,杭州市;滨江区,生活服务;其它生活服务, 
850834,hellokid,滨安路650号ix-work大厦A幢,30.19059763,120.2032727,杭州市;滨江区,公司企业;公司企业, 
851077,万轮科技园1号楼,万轮科技园1号楼(江陵路东),30.18226239,120.2148391,杭州市;滨江区,建筑房产;产业园区, 
851086,金盛科技园停车场-出入口,东冠路东200米,30.16335837,120.1518993,杭州市;滨江区,基础设施;门/出入口, 
851104,杭州科腾生物制品有限公司,万轮科技园6号楼2层,30.18060267,120.2150397,杭州市;滨江区,公司企业;公司企业, 
851113,橙果知识产权代理有限公司,江晖路487号兴耀科技园,30.188391,120.2056586,杭州市;滨江区,公司企业;公司企业,0571-86737960
851167,杭州迪家电子商务有限公司,中恒世纪科技园3号楼A座,30.18237075,120.1479664,杭州市;滨江区,公司企业;公司企业, 
851482,龙嬉创业园,信诚路33号,30.18115945,120.1690185,杭州市;滨江区,建筑房产;产业园区, 
851851,丰哲网络科技有限公司,江虹路611号上峰电商产业园1号楼216室,30.19016677,120.1959745,杭州市;滨江区,公司企业;公司企业, 
852004,杭州港角贸易有限公司,长河路351号拓森科技园3栋2楼b座3201,30.18530932,120.1912423,杭州市;滨江区,公司企业;公司企业, 
852013,杭州聪阔网络科技有限公司,西陵路67号万轮科技园7号楼202,30.18108374,120.2160717,杭州市;滨江区,公司企业;公司企业, 
852022,杭州黑球网络科技有限公司,西陵路67号万轮科技园7号楼802,30.18108374,120.2160717,杭州市;滨江区,公司企业;公司企业, 
852031,杭州三疯科技有限公司,西陵路67号万轮科技园9号楼北座7F,30.18050402,120.2163122,杭州市;滨江区,公司企业;公司企业, 
852040,杭州华芯生物技术有限公司,西陵路67号万轮科技园9号楼北座1006,30.18050402,120.2163122,杭州市;滨江区,公司企业;公司企业, 
852688,卓纵科技,江晖路487号兴耀科技园3号楼1103,30.18848103,120.2056886,杭州市;滨江区,公司企业;公司企业, 
